http://purl.obolibrary.org/obo/NCIT_C15189,Biopsy
http://purl.obolibrary.org/obo/NCIT_C15389,Endoscopic Biopsy
http://purl.obolibrary.org/obo/NCIT_C15609,Anastomosis
http://purl.obolibrary.org/obo/NCIT_C158758,Resection
http://purl.obolibrary.org/obo/NCIT_C25349,Polypectomy
http://purl.obolibrary.org/obo/NCIT_C51688,Colonoscopic polypectomy
http://purl.obolibrary.org/obo/NCIT_C51678,Biopsy of Colon
http://purl.obolibrary.org/obo/NCIT_C51678,Biopsy of Colon
http://purl.obolibrary.org/obo/NCIT_C86074,Hemicolectomy
